id,name,coach,stadium.id,stadium.name,stadium.city,stadium.capacity,stadium
4046,Kuala Lumpur City FC,,3627.0,Kuala Lumpur Stadium,Kuala Lumpur,18000.0,
2524,CS Mioveni,,2194.0,Orasenesc,Mioveni,,
4060,BFC Daugavpils Under 19,,3659.0,LNK Sporta Parks,Riga,2300.0,
2540,Bristol Rovers FC,,2209.0,Memorial Stadium,Bristol,,
1994,Manchester United U23,,1648.0,Aon Training Complex,Carrington,2000.0,
2552,FK Kyzyl-Zhar SK Petropavlovsk,,2218.0,Karasai,Petropavlovsk,,
2599,"Shelbourne FC, Women",,365.0,Tallaght Stadium,Dublin,5947.0,
2905,KRC Genk II,,3698.0,Stade Leunen,Geel,,
2586,"Sweden U19, Women",,2244.0,Stovky,Frýdek-Místek,,
2803,FC Edmonton,,2572.0,Clarke Field,Edmonton,5000.0,
2616,"Brazil U20, Women",,442.0,Estadio Nacional de Costa Rica,San Jose,35100.0,
2809,Hartlepool United FC,,2582.0,Victoria Park,Hartlepool,7691.0,
2820,Stockport County FC,,2589.0,Edgeley Park,Stockport,10832.0,
5258,FK Bodø   Glimt Under 19,,1459.0,Aspmyra Stadion,Bodo,7354.0,
2632,AD Santos de Guápiles,,2258.0,Estadio Ebal Rodríguez Aguilar,Guápiles,,
2594,"Paris FC, Women",,50.0,Charlety,Paris,20000.0,
5309,Leyton Orient FC U21,,2593.0,Brisbane Road,,,
2645,Flambeau du Centre FC,,2283.0,Stade Municipal de Muyinga,Muyinga,,
1557,Club Atlético Penarol,,1277.0,Estadio Campeon Del Siglo,Montevideo,40000.0,
2653,AS Stade Mandji,,2290.0,Stade Pierre Claver Divounguy,Port-Gentil,,
5350,AS Saint-Étienne II,,2955.0,Stade Aimé Jacquet,Etrat,1500.0,
2844,Pharco,,583.0,Alexandria Stadium,Alexandria,20000.0,
1596,Young Violets FK Austria Wien,,677.0,Generali Arena,Vienna,17500.0,
2720,Eyüpspor,,2386.0,Eyüp Stadı,Istanbul,1980.0,
2705,"Nigeria U17, Women",,2390.0,Sancaktepe 15 Temmuz Stadı,Sancaktepe,1900.0,
1595,FC Liefering,,2506.0,Untersberg-Arena,Grödig,4128.0,
5373,Academico de Viseu FC Under 19,,2096.0,Estádio Municipal do Fontelo,Viseu,,
2853,GD Estoril Praia Under 23,,1551.0,Estadio Antonio Coimbra da Mota,Estoril,8000.0,
3096,FK Leningradets Leningradskaya Oblast,,2782.0,"Stadium Spartak, Zelenogorsk",Saint Petersburg,1000.0,
2466,Chelsea U21,,1569.0,Kingsmeadow,London,4850.0,
5398,Weston-super-Mare AFC,,7478.0,The Optima Stadium,Weston-super-Mare,3150.0,
2865,Næstved BK,,2626.0,Tintshop Park,Naestved,10000.0,
3094,USA U19,,1191.0,Dignity Health Sports Park,Carson,27000.0,
2868,CA Belgrano de Córdoba,,2627.0,Julio César Villagra,Córdoba,31500.0,
2521,Racing Club de Ferrol,,2629.0,A Malata,Ferrol,12043.0,
2874,CD Unionistas de Salamanca CF,,2634.0,Reina Sofía,Salamanca,4895.0,
2879,Real Unión Club de Irún,,2638.0,Stadium Gal,Irún,6344.0,
2885,Associacao Portuguesa de Desportos,,2642.0,Estádio Doutor Osvaldo Texeira Duarte,São Paulo,21004.0,
2890,Bonner SC U19,,2648.0,Sportpark Pennenfeld,Bonn-Bad Godesberg,5527.0,
2893,Daejeon Hana Citizen FC,,2653.0,Daejeon World Cup Stadium ,Daejeon,42176.0,
2898,Club Deportivo Garcilaso,,1358.0,Estadio Inca Garcilaso de la Vega,Cusco,22000.0,
2900,Venezuela Under 20,,2051.0,Estadio Olímpico,Montevideo,9500.0,
2907,Agrupación Deportiva Ceuta FC,,2665.0,Alfonso Murube,Ceuta,6500.0,
2794,England U18,,14.0,Wembley,London,90000.0,
2686,Honduras U20,,443.0,Estadio Olimpico Metropolitano,San Pedro Sula,37325.0,
3056,Slovakia Under 20,,356.0,Stadion Pasienky,Bratislava,13295.0,
3066,"Dominican Republic U20, Women",,2778.0,Estadio Panamericano,San Cristóbal,2800.0,
3070,SS Cosmos,,425.0,San Marino Stadium,Serravalle,7000.0,
3073,"Lithuania, Women",,35.0,LFF Stadium,Vilnius,5400.0,
3086,"Papua New Guinea, Women",,1213.0,Estadio Juan Domingo Peron,Buenos Aires,51389.0,
3090,Bangladesh,,2358.0,Bangabandhu National Stadium, Dhaka,36000.0,
3095,FK Sokol Saratov,,1969.0,Lokomotiv Stadium,Tashkent,8000.0,
3097,FK Chernomorets Novorossiysk,,2783.0,Stadion Central'nyj,Novorossiysk,15000.0,
3100,FK Tyumen,,2786.0,Geolog,Tyumen,13060.0,
3102,Athletic Club (Minas Gerais),,2787.0,Estádio Joaquim Portugal,Minas Gerais ,3500.0,
3107,NK Rudeš Zagreb,,2792.0,SC Rudes,Zagreb,2000.0,
3113,MKS Puszcza Niepołomice,,2798.0,Stadion Cracovii im. Józefa Piłsudskiego,Krakow,15016.0,
2408,"BIIK Kazygurt, Women",,1696.0,Broadwood Stadium,Cumbernauld,8086.0,
3114,FK CSKA 1948 Sofia,,34.0,Vasil Levski National Stadium,,,
3115,FK Aktobe,,2807.0,Ortalıq Stadion,Taraz,23000.0,
3121,SC Preußen 06 Münster,,2649.0,Sportanlage Preußen Münster-Stadion,Münster,1500.0,
3122,SSV Ulm 1846,,1988.0,Donaustadion,Ulm,,
3123,Cape Town Spurs FC,,2264.0,Athlone Stadium,,,
3132,FC Hermannstadt Sibiu,,2825.0,Sibiu Municipal Stadium,Sibiu,14200.0,
3139,Wrexham FC,,1842.0,Racecourse Ground,Wrexham,15500.0,
3149,Schwarz-Weiß Bregenz,,2836.0,Casino-Stadion,Bregenz,12000.0,
3140,Nantong Zhiyun FC,,2838.0,Rugao Olympic Sports Center Stadium,Rugao,15000.0,
1430,Beijing Guoan FC,,1130.0,Workers Stadium,Beijing,66161.0,
3152,Al Markhiya,,2109.0,Hamad bin Khalifa Stadium,Doha,,
3154,Kocaelispor,,2507.0,Kocaeli Stadyumu,İzmit,34712.0,
3155,Çorum FK,,2841.0,Çorum Şehir Stadyumu,Çorum,15000.0,
3166,Al Orubah FC,,2849.0,Al-Oruba Club Stadium,Sakakah,8000.0,
3202,Vancouver Football Club,,2883.0,Willoughby Community Park Stadium,Langley,6600.0,
4061,HB Tórshavn Under 19,,575.0,Tórsvøllur,Tórshavn,6040.0,
2519,SC Austria Lustenau,,2191.0,Reichshofstadion,Lustenau,,
2753,Charleston Battery,,2416.0,Patriots Point Soccer Complex,Mount Pleasant,5000.0,
2525,Hapoel Jerusalem FC,,389.0,Teddy Stadium,Jerusalem,21600.0,
4252,Costa Rica Under 23,,2254.0,Estadio Ricardo Saprissa Aymá,San Juán de Tibás,,
2553,FC Koper,,2219.0,Bonifika,Koper,,
2320,New Zealand,,2041.0,Suhaim bin Hamad Stadium,Doha,,
2564,FK Volga Ulyanovsk,,2230.0,Trud,Uljanovsk,,
2835,SK Rapid Wien II,,330.0,Allianz Stadion,Vienna,28345.0,
2600,"TJ Spartak Myjava, Women",,2248.0,Stadion Spartaka Myjava,Myjava,,
5206,EIF Ekenäs,,7012.0,Tammisaari Centralfield,Raseborg,2500.0,
2845,National Bank of Egypt SC,,2619.0,El Shorta Stadium,Cairo,12000.0,
2654,Djoliba AC Bamako,,2291.0,Complex Sportif Hérémakono,Bamako,,
4818,AS Soliman,,6445.0,Stade de Soliman,Soliman ,2000.0,
5428,FK Kryvbas Kryvyi Rih Under 19,,7500.0,Stade Metalurh,Kryvyï Rih,29783.0,
2706,"Mexico U17, Women",,1309.0,Estadio Olímpico Universitario,Mexico,63186.0,
2856,AC Milan Under 19,,1869.0,Giuseppe Meazza,Milan,80018.0,
2721,Sakaryaspor,,2387.0,Yeni Sakarya Atatürk Stadyumu,Sakarya,28150.0,
4986,Umeå FC,,6698.0,Gammliavallen,Umeå,14000.0,
2737,Columbus Crew II,,2401.0,Crew Stadium,Columbus,20145.0,
2870,Cultural y Deportiva Leonesa,,2631.0,Reino de León,León,13451.0,
2875,SD Logroñés,,1253.0,Estadio Las Gaunas,Logrono,16000.0,
2880,CD Eldense,,2639.0,Nuevo Pepico Amat,Elda,4036.0,
2886,Associação Ferroviária de Esportes,,2643.0,Estádio Doutor Adhemar de Barros,Araraquara,20950.0,
5005,CD Illescas,,6723.0,Estadio Municipal Illescas,Illescas,1000.0,
2894,Suwon FC,,2654.0,Suwon Sports Complex,Suwon,30000.0,
2908,Pontevedra CF,,2666.0,Estádio Municipal do Pasarón,Pontevedra,12000.0,
5024,PFC Montana,,6739.0,Ogosta Stadium,Montana,11500.0,
2911,Al Ittihad Kalba,,2670.0,Ittihad Kalba Stadium,Kalba,8500.0,
2913,Al Dhafra SCC,,1915.0,Al-Nahyan Stadium,Abu Dhabi,15000.0,
2916,RSC Anderlecht II,,679.0,Lotto Park,Anderlecht,21500.0,
2917,FC Juniors OÖ,,348.0,Tgw Arena,Pasching,6009.0,
2918,FC Versailles 78,,2436.0,Stade Jean-Bouin,Paris,20000.0,
2923,Tauro FC,,444.0,Estadio Rommel Fernandez,Panama City,32000.0,
2926,Albirex Niigata,,2677.0,Denka Big Swan Stadium,Niigata,42300.0,
2929,Real CD España,,443.0,Estadio Olimpico Metropolitano,San Pedro Sula,37325.0,
5042,FC La Unión Atlético,,6758.0,Municipal de La Unión,La Unión,2000.0,
2931,Crown Legacy FC (Charlotte II),,2678.0,Mecklenburg County Sportsplex,Matthews,5000.0,
2933,Huntsville City FC,,2679.0,Joe Davis Stadium,Huntsville,10488.0,
2934,Finland Under 19,,1411.0,Helsinki Olympic Stadium,Helsinki,39784.0,
2938,Germany Under 18,,1335.0,Letná Stadion,Zlín,6375.0,
2941,IF Brommapojkarna,,2682.0,Grimsta IP,Stockholm,5000.0,
2795,Norway U18,,1492.0,Intility Arena,Oslo,16555.0,
2793,Spain U19,,1686.0,Ciudad Real Madrid,Madrid,3000.0,
2942,France Under 20,,2.0,Stade de France,Saint-Denis,80698.0,
2943,Netherlands Under 21,,162.0,Johan Cruijff ArenA,Amsterdam,53031.0,
2945,FC Augsburg II,,2688.0,Rosenaustadion,Augsburg,28000.0,
2947,TSV Buchbach,,2690.0,SMR-Arena,Buchbach,3000.0,
2948,1. FC Schweinfurt 1905,,2691.0,Sachs-Stadion,Schweinfurt,15060.0,
2587,"Germany U19, Women",,1527.0,Stadion Lichterfelde,Berlin,4300.0,
2950,SK Super Nova Salaspils,,2694.0,Salaspils sporta nama stadions,Salaspils,650.0,
2951,FK Metta,,2695.0,Hanzas Vidusskolas Laukums,Riga,2000.0,
2956,Mirassol Futebol Clube,,2700.0,Estádio José Maria de Campos Maia,Sao Paulo,15000.0,
2957,ABC FC,,2701.0,Estádio Maria Lamas Farache,Natal,18000.0,
2958,EC Vitória,,2702.0,Stade Manoel-Barradas,Salvador,30615.0,
1529,Valmiera FC,,2703.0,Valmieras Olimpiskais centrs,,,
1442,Esbjerg fB,,2699.0,Mežaparks Sports Village,Riga,1500.0,
2959,Doxa Katokopias FC,,2704.0,Katokopia Stadium,Peristerona,3500.0,
2961,Akritas Chloraka,,2705.0,Stélios-Kyriakídis Stadium,Paphos,9400.0,
2962,Enosis Neon Paralimni,,2706.0,Paralimni Stadium,Paralimni,5800.0,
2963,Pafos FC,,2705.0,Stélios-Kyriakídis Stadium,Paphos,9400.0,
2964,Nea Salamis Famagusta,,2707.0,Ammochostos Stadium,Larnaca,5500.0,
2965,Olympiakos Nicosia FC,,2603.0,Makareio Stadium,Engomi,16000.0,
2966,FC Viktoria Plzeň Under 19,,2708.0,Luční UMT,Plzeň,1000.0,
2969,Italy Under 23,,55.0,San Siro,Milan,80018.0,
2970,US Sassuolo Calcio Under 19,,2710.0,Stadio Enzo Ricci,Sassuolo,4008.0,
2971,SSC Napoli Under 19,,2711.0,Stadio Giuseppe Piccolo,Cercola,7000.0,
2972,US Lecce Under 19,,2712.0,Campo Sportivo San Pietro in Lama,San Pietro in Lama,1000.0,
2974,UC Sampdoria Under 19,,2714.0,Campo Sportivo Tre Campanili,Bogliasco,1000.0,
2975,Torino FC Under 19,,1726.0,Silvio Piola,Novara,17875.0,
2980,FC Wil 1900,,2718.0,Sportpark Bergholz,Wil,6048.0,
2985,Spain Under 16,,2337.0,Ciudad Real Madrid Campo 3,Madrid,3000.0,
5259,Newcastle United FC Under 19,,6281.0,Whitley Park,Newcastle,1000.0,
2617,"Mexico U20, Women",,2251.0,Alejandro Morera Soto,Alajuela,,
2988,"KoldingQ, Women",,2723.0,Autocentralen Park,Kolding,12000.0,
2989,"FC Thy - ThistedQ, Women",,2724.0,Sparekassen Thy Arena,Thisted,3000.0,
2987,"FC Nordsjælland, Women",,335.0,Right TO Dream Park,Farum,10100.0,
2984,FC Farul Constanţa,,2722.0,Stadionul Central,Balotești,4800.0,
2687,Dominican Republic U20,,2420.0,Riccardo Silva Stadium,Miami,20000.0,
4756,Budapesti Vasas SC,,6305.0,Illovszky Rudolf Stadion,Budapest,5054.0,
2542,Exeter City FC,,2210.0,St James Park,Exeter,,
2754,Atlanta United FC II,,2417.0,Fifth Third Bank Stadium,Kennesaw,10500.0,
2554,FK Makedonija Gjorče Petrov,,2220.0,Stadion Gjorce Petrov,Skopje,,
3303,"FC Kryvbas Kryvyi Rih, Women",,2261.0,Shakhty Zhovtneva,Kryvyi Rig,,
2565,FK Dynamo Makhachkala,,2231.0,Trud im. Elena Isinbaeva,Makhachkala,,
2796,Netherlands U19,,2564.0,Sportcomplex Varkenoord,Rotterdam,1000.0,
2601,"UKS SMS Łódź , Women",,1824.0,Stadion Widzewa,Lodz,18018.0,
2810,Bradford City AFC,,2578.0,Northern Commercials Stadium,Bradford,25136.0,
2618,"Netherlands U20, Women",,2251.0,Alejandro Morera Soto,Alajuela,,
2655,Saint George FC,,2292.0,Addis Ababa Stadium,Addis Ababa,,
3325,"Bristol City WFC, Women",,485.0,Ashton Gate,Bristol,21497.0,
2707,"Colombia U17, Women",,1298.0,Estadio Deportivo Cali,Santiago de Cali,42000.0,
2836,Floridsdorfer AC,,2614.0,FAC Platz,Wien,3000.0,
2722,Manisa Büyükşehir Belediyespor Kulübü,,2388.0,Mümin Özkasap Spor Tesisleri,Manisa,2620.0,
3354,CD Guadalajara,,2977.0,Estadio Pedro Escartín,Guadalajara,8000.0,
5207,Salon Palloilijat,,7013.0,Salon Urheilupuisto,Salo,2500.0,
2846,Ismaily SC,,2620.0,Ismailia Stadium,Ismailia,18525.0,
2871,Mérida Asociación Deportiva,,2632.0,Romano José Fouto,Mérida,14537.0,
2881,CF La Nucía,,680.0,Estadio Camilo Cano,La Nucía,3000.0,
2887,Esporte Clube Santo Andre,,2644.0,Estádio Bruno José Daniel,Santo André,15157.0,
219,Amadora,,7804.0,Estádio José Gomes,Amadora,9288.0,
2688,Paraguay U20,,1352.0,Club Nacional Asuncion,Asunción,4434.0,
155,Novara,,1726.0,Silvio Piola,Novara,17875.0,
2909,Talavera CF,,2667.0,El Prado,Talavera de la Reina ,4200.0,
3365,CD Guijuelo,,2986.0,Estadio Municipal Luis Ramos,Guijuelo,1800.0,
2912,Al Orooba,,1967.0,Hazza Bin Zayed Stadium,Al Ain  ,,
4253,AS Trenčín Under 19,,355.0,Stadion na Sihoti,Trencin,4300.0,
2914,FK Javor Ivanjica,,2671.0,Stadion kraj Moravice,Ivanjica,3000.0,
2919,CS Sedan Ardennes,,2672.0,Stade Louis-Dugauguez,Sedan,23189.0,
2924,Violette AC,,2676.0,Cibao Stadium,Santiago de los Caballeros,18077.0,
2927,Alianza FC,,446.0,Estadio Cuscatlan,San Salvador,53400.0,
2981,Hellas Verona FC Under 19,,2719.0,Antistadio Guido Tavellin,Verona,1500.0,
2932,Los Angeles Football Club II,,2050.0,Titan Stadium,Fullerton,,
2935,Germany Under 19,,507.0,An der alten Forsterei,Berlin,22012.0,
2939,USA U18,,665.0,Banc of California Stadium,Los Angeles,22000.0,
2685,Costa Rica U20,,442.0,Estadio Nacional de Costa Rica,San Jose,35100.0,
2944,SV Wacker Burghausen,,2687.0,Wacker-Arena,Burghausen,10000.0,
2946,FV Illertissen 1921,,2689.0,Vöhlinstadion,Illertissen,3000.0,
2949,Deutsche Jugend Kraft Vilzing 1967,,2692.0,Manfred-Zollner-Stadion,Cham,2500.0,
2952,BFC Daugavpils,,2696.0,Stadionā Esplanāde,Daugavpils,1000.0,
2960,Karmiotissa Pano Polemidia,,2222.0,Tsirion Stadion,Limassol,,
2967,Belgium Under 19,,611.0,Stade Roi Baudouin,Bruxelles,,
2973,Cagliari Calcio Under 19,,2713.0,Centro Sportivo Ercole Cellino,Assemini,1000.0,
2976,Empoli FC Under 19,,2715.0,Stadio Comunale di Petroio,Vinci,3000.0,
2986,Ghana Under 16,,1613.0,Accra Sports Stadium,Accra,40000.0,
2990,"AGF Kvindefodbold APS, Women",,1143.0,Ceres Park,Aarhus,19433.0,
2992,"Växjö DFF, Women",,2726.0,Myresjöhus Arena,Växjö,12000.0,
3003,"Arna-Bjørnar Fotball, Women",,2731.0,Arna idrettspark,Bergen,1500.0,
3057,Uzbekistan Under 20,,1780.0,Bunyodkor Stadium,Tashkent,34000.0,
3101,KF Dukagjini Klina,,434.0,Fadil Vokrri Stadium,Pristina,16200.0,
3067,"Jamaica Under 20, Women",,1656.0,Estadio Olímpico Félix Sánchez,Santo Domingo de Guzmán,27000.0,
3103,EC Democrata,,2788.0,Estádio José Mammoud Abbas,Governador Valadares,8675.0,
3074,"Bulgaria, Women",,369.0,Balgarska Armiya Stadium,Sofia,22015.0,
5351,Union Cosnoise Sportive,,7437.0,Parc Municipal des Sports Raphaël Giraux,Cosne-Cours-sur-Loire,2167.0,
3091,Nepal,,2359.0,Stadium Dasarath-Rangasala,Katmandou,15000.0,
3098,KS Egnatia Rrogozhinë,,2784.0,Arena Egnatia,Rrogozhinë,4000.0,
3108,Penybont FC,,2793.0,SDM Glass Stadium,Bridgend,1200.0,
3116,Polissya Zhytomyr,,2808.0,Spartak stadium,Korosten,5000.0,
3124,Ventforet Kofu,,2816.0,JIT Recycle Ink Stadium,Kofu,17000.0,
3133,AFC UTA Arad,,2681.0,Francisc Neuman Arena,Arad,7287.0,
3141,Cangzhou Mighty Lions FC,,2829.0,Cangzhou Stadium,Cangzhou,31836.0,
3150,SV Stripfing   Weiden,,2614.0,FAC Platz,Wien,3000.0,
3153,Muaither SC,,2109.0,Hamad bin Khalifa Stadium,Doha,,
3156,Al Fateh SC,,2842.0,Prince Abdullah Bin Jalawi Stadium,Al Hasa,19550.0,
3167,Al Jabalain Ha'il,,2843.0,Prince Abdul Aziz bin Musa'ed Stadium,Hail,12250.0,
3203,Bashundhara Kings,,2884.0,Bashundhara Sports Complex,Dacca,1000.0,
3235,Vilaverdense FC,,2916.0,Campo Cruz do Reguengo,Vila Verde,5000.0,
3245,Ohod Club,,2924.0,Ohod Club Stadium,Al Aziziyyah,5000.0,
3256,Hai Phong FC,,2930.0,Lach Tray Stadium,Hai Phong,30000.0,
3267,CD Arenteiro,,2938.0,Espiñedo Soccer Field,Ourense,4500.0,
3384,Tokyo Verdy,,1163.0,Ajinomoto Stadium,Tokyo,49970.0,
3395,Mali Under 17,,1773.0,Stade Modibo Kéita,Bamako,25000.0,
2227,Viktoria Köln U19,,2650.0,Kunstrasenplatz Viktoria Köln,Köln,200.0,
2588,"England U19, Women",,487.0,Griffin Park,London,12763.0,
5260,Royal Union Saint-Gilloise Under 19,,612.0,Stade Joseph Marien,Saint-Gilles,,
3376,Tochigi SC,,2994.0,Tochigi Green Stadium,Utsunomiya,18025.0,
5310,Exeter City FC U21,,2210.0,St James Park,Exeter,,
4815,"SK DFO Pardubice, Women",,1332.0,Stadion Pod Vinicí,Pardubice,2500.0,
3087,"Chinese Taipei, Women",,2756.0,Kaohsiung Stadium,Taiwan‎,55000.0,
2543,Port Vale FC,,2211.0,Vale Park,Stoke-on-Trent,,
2755,Hartford Athletic,,2418.0,Trinity Health Stadium,Hartford,5500.0,
2555,Zira IK,,2221.0,Zira Olympic Sport Complex Stadium,Zira,,
2739,New York City FC II,,2403.0,Belson Stadium,New York,2600.0,
2566,FK Shinnik Yaroslavl,,2232.0,Shinnik,Yaroslavl,,
3304,"FK Vorskla Poltava, Women",,299.0,Butovsky Vorskla Stadium,Poltava,24795.0,
2811,Northampton Town FC,,2586.0,Sixfields Stadium,Northampton,7798.0,
2602,"ŽNK Split, Women",,344.0,Stadion Poljud,Split,35000.0,
3068,"Panama U20, Women",,1656.0,Estadio Olímpico Félix Sánchez,Santo Domingo de Guzmán,27000.0,
2837,SK Sturm Graz II,,2615.0,Solarstadion Gleisdorf,Gleisdorf,700.0,
2723,Pendikspor,,2389.0,Pendik Stadı,Istanbul,2500.0,
2882,Bilbao Athletic,,1680.0,Instalaciones de Lezama,Lezama,3250.0,
2915,FK Mladost Novi Sad,,1466.0,Karadjordje Stadium,Novi Sad,14853.0,
2920,Le Puy Football 43 Auvergne,,2673.0,Stade Charles-Massot,Espaly-Saint-Marcel,4800.0,
2928,LD Alajuelense,,2251.0,Alejandro Morera Soto,Alajuela,,
4254,NK Lokomotiva Zagreb Under 19,,3894.0,Kajzerica,Zagreb,1000.0,
2936,Romania Under 20,,2681.0,Francisc Neuman Arena,Arad,7287.0,
2940,Southampton FC Under 18 Academy,,143.0,St Mary's Stadium,Southampton,32505.0,
2953,FS Jelgava,,2697.0,"FK ""Jelgava"" treniņbāze",Jelgava,1000.0,
2968,Belarus Under 19,,1980.0,Stadion FK Minsk,Minsk,,
2977,FC Stade Lausanne-Ouchy,,2180.0,Stade de la Tuilière,,,
2982,Udinese Calcio Under 19,,2720.0,Campo Sportivo Simonetti,Gemona del Friuli,1000.0,
2991,"Sundby BK, Women",,1879.0,Sundby Idrætspark,Copengahen,7200.0,
2993,"Vittsjö GIK, Women",,2727.0,Vittsjö IP,Vittsjö,1500.0,
4757,FC Tatabánya,,6308.0,Grosics Gyula Stadion,Tatabánya,4000.0,
4791,"Hønefoss BK, Women",,6342.0,Aka Arena,Hønefoss,4120.0,
3004,"Avaldsnes IL, Women",,2732.0,Avaldsnes Idrettssenter,Avaldsnes,1230.0,
3343,MFK Skalica,,2968.0,Mestský štadión,Skalica,2600.0,
3355,Atlético Saguntino,,2978.0,Estadio Nou Camp de Morvedre,Sagunto,4000.0,
3006,"Røa IL, Women",,2734.0,Røabanen,Oslo,3230.0,
3010,Serbia Under 17,,125.0,Rajko Mitic,Belgrade,55538.0,
5208,Turun Palloseura,,1449.0,Veritas Stadium,Turku,9300.0,
3015,"ASJ Soyaux, Women",,2737.0,Stade Léo Lagrange,Soyaux,4800.0,
3005,"Lillestrøm SK Kvinner, Women",,2733.0,LSK-Hallen,Lillestrøm,2300.0,
3023,Switzerland Under 17,,126.0,Stade de Suisse,Bern,31789.0,
3025,FC Astoria Walldorf,,2750.0,Stadion Astoria Walldorf,Walldorf,3000.0,
3028,BV Borussia 09 Dortmund Under 17,,1646.0,Fußballpark Hohenbuschei,Dortmund,2000.0,
3366,Arenas Club de Getxo,,2987.0,Estadio Municipal de Gobela,Getxo,1220.0,
3246,AE Zakakiou,,2707.0,Ammochostos Stadium,Larnaca,5500.0,
2490,AA Portuguesa RJ,,3155.0,Arena Das Dunas,Natal,31.0,
4047,Công An Hà Nội,,1920.0,Hang Day,Hanoi,22500.0,
4819,Union Sportive de Ben Guerdane,,6446.0,Stade de Ben Guerdane,Ben Gardane,10000.0,
3036,Sint Maarten,,177.0,Philips Stadion,Eindhoven,35000.0,
3377,Tokushima Vortis,,2995.0,Pocarisweat Stadium,Naruto,17924.0,
3037,Bremer SV,,2760.0,Stadion am Panzenberg,Bremen,8000.0,
3058,Israel Under 20,,1391.0,Bloomfield,Tel Aviv,29150.0,
3075,"Armenia, Women",,13.0,Vazgen Sargsyan Republican Stadium,Yerevan,14403.0,
3092,Japan Under 21,,1163.0,Ajinomoto Stadium,Tokyo,49970.0,
3099,Valkeakosken Haka,,2785.0,Tehtaan kenttä,Valkeakoski,3516.0,
3104,Ipatinga Futebol Clube,,2789.0,Estádio Municipal João Lamego Netto,Ipatinga,23000.0,
3109,FC Hegelmann Litauen Kaunas,,2794.0,LFF Kauno treniruočių centras,Kaunas,500.0,
3117,FC Obolon'-Brovar Kyiv,,2521.0,Obolon Arena,Kiev,5100.0,
3125,Montedio Yamagata,,2817.0,Yamagata Park Stadium,Tendo,21292.0,
3134,ACS Petrolul 52 Ploieşti,,593.0,Stadionul Ilie Oană,Ploiești,,
3142,Wuhan Three Towns FC,,1138.0,Dongxihu Sports Centre,Wuhan,30000.0,
3151,DSV Leoben,,2837.0,Donawitz Stadium,Leoben,6000.0,
3157,Al Ta'ee Ha'il,,2843.0,Prince Abdul Aziz bin Musa'ed Stadium,Hail,12250.0,
3204,Al Seeb,,2885.0,Al Seeb Stadium,Sib,14000.0,
2589,"Norway U19, Women",,1327.0,Městský Stadion,Ostrava,15123.0,
3257,AS Othellos Athienou,,2707.0,Ammochostos Stadium,Larnaca,5500.0,
3419,OFK Pirin Blagoevgrad,,3036.0,Stadion Hristo Botev,Blagoevgrad,11000.0,
3268,UD Melilla,,2813.0,Stade Álvarez Claro,,,
3385,Olympiacos FC Under 17,,2990.0,Stadio Spyros Yalabidis,Athens,4000.0,
3405,Uzbekistan Under 17,,649.0,Miejski Stadion Pitkarski,Czestochowa,8000.0,
2876,Real Murcia CF,,2323.0,Estadio Nueva Condomina,Murcia,31179.0,
3432,"Germany Under 16, Women",,2449.0,Ulrich-Haberland-Stadion,Leverkusen,3200.0,
3441,Club Aurora,,1373.0,Estadio Félix Capriles,Cochabamba,27588.0,
3450,"Guyana, Women",,2290.0,Stade Pierre Claver Divounguy,Port-Gentil,,
3458,"CF Pachuca, Women",,591.0,Estadio Miguel Hidalgo,Pachuca de Soto,,
3466,TuS Koblenz 1911,,2276.0,Stadion Oberwerth,Koblenz,,
3475,Cavalier SC,,3073.0,Anthony Spaulding Sports Complex,Kingston,2200.0,
3484,Utah Royals Fc,,3032.0, America First Field,Sandy,20213.0,
2619,"Colombia U20, Women",,442.0,Estadio Nacional de Costa Rica,San Jose,35100.0,
3531,Chattanooga Football Club,,3112.0,Finley Stadium,Chattanooga,20412.0,
5261,"Ipswich Town WFC, Women",,2580.0,JobServe Community Stadium,Colchester,10105.0,
1627,FK Pardubice,,7880.0,Stadion Arnošta Košťála,Pardubice,,
2925,CD Olimpia,,443.0,Estadio Olimpico Metropolitano,San Pedro Sula,37325.0,
5352,US Orléans Loiret II,,452.0,Stade de La Source,Orleans,5849.0,
5374,CD Santa Clara Under 19,,317.0,Estadio de Sao Miguel,Ponta Delgada,13277.0,
2544,Bahlinger SC,,2212.0,Kaiserstuhlstadion,Bahlingen am Kaiserstuhl,,
2756,Louisville City FC,,1536.0,Lynn Family Stadium,Louisville,11700.0,
3305,"UMF Stjarnan, Women",,340.0,Samsung Vollurinn,Gardabaer,1298.0,
4758,Szeged 2011 FC,,6309.0,Szent Gellért Fórum,Szeged,8256.0,
2567,VfB Oldenburg 1897,,2233.0,Marschwegstadion,Oldenburg,,
2812,Carlisle United FC,,2579.0,Brunton Park,Carlisle,18202.0,
2603,"DBK Fortuna Hjørring, Women",,2249.0,Hjørring Stadion,Hjorring,,
4792,Latvia Under 17,,432.0,Skonto,Riga,9500.0,
2838,FC Dornbirn 1913,,2616.0,Birkenwiese,Dornbirn,12000.0,
2724,Tuzla Spor Kulübü,,2390.0,Sancaktepe 15 Temmuz Stadı,Sancaktepe,1900.0,
2883,CD Calahorra,,2640.0,La Planilla,Calahorra,4500.0,
2740,Tacoma Defiance,,2404.0,Starfire Sports Stadium,Tukwila,4500.0,
2921,FC Martigues,,2674.0,Stade Francis-Turcan,Martigues,11500.0,
